DATE;TIME;TEMPERATURE;HUMIDITY
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:41:34;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:50:03;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:30;28.000000;59.000000
2018-04-22;02:55:36;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:30;28.000000;59.000000
2018-04-22;02:55:36;28.000000;59.000000
2018-04-22;02:55:24;28.000000;59.000000
2018-04-22;02:55:30;28.000000;59.000000
2018-04-22;02:55:36;28.000000;59.000000
2018-04-22;02:59:57;28.000000;59.000000
2018-04-22;03:00:04;28.000000;59.000000
2018-04-22;03:00:10;28.000000;59.000000
2018-04-22;02:59:57;28.000000;59.000000
2018-04-22;03:00:04;28.000000;59.000000
2018-04-22;03:00:10;28.000000;59.000000
2018-04-22;03:05:46;28.000000;59.000000
2018-04-22;03:05:52;28.000000;59.000000
2018-04-22;03:05:59;28.000000;59.000000
2018-04-22;03:06:51;28.000000;59.000000
2018-04-22;03:06:57;28.000000;59.000000
2018-04-22;03:07:03;28.000000;59.000000
2018-04-22;03:09:14;28.000000;59.000000
2018-04-22;03:09:21;28.000000;59.000000
2018-04-22;03:09:27;28.000000;59.000000
2018-04-22;03:10:10;28.000000;58.000000
2018-04-22;03:10:16;28.000000;59.000000
2018-04-22;03:10:23;28.000000;59.000000
2018-04-22;18:10:39;24.000000;49.000000
2018-04-22;18:10:45;24.000000;47.000000
2018-04-22;18:10:51;25.000000;46.000000
2018-04-22;18:18:00;24.000000;46.000000
2018-04-22;18:18:02;25.000000;48.000000
2018-04-22;18:18:08;25.000000;47.000000
2018-04-22;18:19:22;25.000000;46.000000
2018-04-22;18:19:24;25.000000;48.000000
2018-04-22;18:19:31;25.000000;47.000000
2018-04-22;18:23:07;25.000000;46.000000
2018-04-22;18:23:09;25.000000;48.000000
2018-04-22;18:23:15;25.000000;47.000000
2018-04-22;18:25:06;25.000000;46.000000
2018-04-22;18:25:08;25.000000;48.000000
2018-04-22;18:25:15;25.000000;47.000000
2018-04-22;18:27:16;25.000000;46.000000
2018-04-22;18:27:18;25.000000;48.000000
2018-04-22;18:27:24;25.000000;47.000000
2018-04-22;18:32:51;25.000000;47.000000
2018-04-22;18:32:53;27.000000;51.000000
2018-04-22;18:32:55;27.000000;48.000000
2018-04-22;18:32:51;25.000000;47.000000
2018-04-22;18:38:10;28.000000;46.000000
2018-04-22;18:38:12;28.000000;48.000000
2018-04-22;18:38:19;28.000000;47.000000
2018-04-22;18:38:10;28.000000;46.000000
2018-04-22;18:38:12;28.000000;48.000000
2018-04-22;18:38:19;28.000000;47.000000
2018-04-22;18:38:10;28.000000;46.000000
2018-04-22;18:38:12;28.000000;48.000000
2018-04-22;18:38:19;28.000000;47.000000
2018-04-22;18:38:10;28.000000;46.000000
2018-04-22;18:38:12;28.000000;48.000000
2018-04-22;18:38:10;28.000000;46.000000
2018-04-22;18:38:12;28.000000;48.000000
2018-04-22;18:41:32;28.000000;46.000000
2018-04-22;18:41:34;28.000000;49.000000
2018-04-22;18:41:36;28.000000;47.000000
2018-04-22;18:41:32;28.000000;46.000000
2018-04-22;18:46:46;28.000000;46.000000
2018-04-22;18:46:48;28.000000;49.000000
2018-04-22;18:46:50;28.000000;47.000000
2018-04-22;18:50:03;28.000000;46.000000
2018-04-22;18:50:05;28.000000;48.000000
2018-04-22;18:50:07;29.000000;46.000000
2018-04-22;18:57:27;28.000000;46.000000
2018-04-22;18:57:29;28.000000;49.000000
2018-04-22;18:57:31;28.000000;47.000000
2018-04-22;18:59:20;28.000000;47.000000
2018-04-22;18:59:22;28.000000;50.000000
2018-04-22;18:59:24;28.000000;47.000000
2018-04-22;19:06:56;28.000000;47.000000
2018-04-22;19:06:58;28.000000;52.000000
2018-04-22;19:07:01;28.000000;48.000000
2018-04-22;19:09:19;29.000000;46.000000
2018-04-22;19:09:21;28.000000;50.000000
2018-04-22;19:09:23;28.000000;48.000000
2018-04-22;19:10:30;28.000000;47.000000
2018-04-22;19:10:32;28.000000;49.000000
2018-04-22;19:10:34;28.000000;47.000000
2018-04-22;19:11:52;28.000000;47.000000
2018-04-22;19:11:54;28.000000;50.000000
2018-04-22;19:11:56;28.000000;48.000000
2018-04-22;19:13:14;28.000000;47.000000
2018-04-22;19:13:16;29.000000;49.000000
2018-04-22;19:13:18;29.000000;47.000000
2018-04-22;19:15:48;28.000000;47.000000
2018-04-22;19:15:50;29.000000;50.000000
2018-04-22;19:15:52;29.000000;47.000000
2018-04-22;19:20:47;29.000000;46.000000
2018-04-22;19:20:49;28.000000;52.000000
2018-04-22;19:20:51;28.000000;48.000000
2018-04-22;19:22:14;28.000000;47.000000
2018-04-22;19:22:16;28.000000;51.000000
2018-04-22;19:22:19;28.000000;48.000000
2018-04-22;19:22:14;28.000000;47.000000
2018-04-22;19:22:16;28.000000;51.000000
2018-04-22;19:22:19;28.000000;48.000000
2018-04-22;19:25:31;28.000000;48.000000
2018-04-22;19:25:33;28.000000;52.000000
2018-04-22;19:25:35;28.000000;49.000000
2018-04-22;19:31:00;27.000000;47.000000
2018-04-22;19:31:02;27.000000;55.000000
2018-04-22;19:31:07;27.000000;53.000000
2018-04-22;19:32:46;27.000000;52.000000
2018-04-22;19:32:48;27.000000;56.000000
2018-04-22;19:32:50;27.000000;54.000000
2018-04-22;19:34:08;27.000000;53.000000
2018-04-22;19:34:10;27.000000;56.000000
2018-04-22;19:34:12;27.000000;54.000000
2018-04-22;19:37:47;27.000000;54.000000
2018-04-22;19:37:49;27.000000;58.000000
2018-04-22;19:37:51;27.000000;55.000000
2018-04-22;19:39:17;27.000000;54.000000
2018-04-22;19:39:19;27.000000;57.000000
2018-04-22;19:39:21;27.000000;55.000000
2018-04-22;19:52:16;27.000000;54.000000
2018-04-22;19:52:19;27.000000;59.000000
2018-04-22;19:52:25;27.000000;57.000000
2018-04-22;19:53:25;27.000000;56.000000
2018-04-22;19:53:27;27.000000;58.000000
2018-04-22;19:53:29;27.000000;56.000000
2018-04-22;19:54:31;27.000000;56.000000
2018-04-22;19:54:33;27.000000;58.000000
2018-04-22;19:54:38;27.000000;56.000000
2018-04-22;19:56:50;27.000000;56.000000
2018-04-22;19:56:52;27.000000;59.000000
2018-04-22;19:56:56;27.000000;57.000000
2018-04-22;20:02:21;27.000000;55.000000
2018-04-22;20:02:23;27.000000;59.000000
2018-04-22;20:02:27;27.000000;57.000000
2018-04-22;20:03:39;27.000000;56.000000
2018-04-22;20:03:42;27.000000;59.000000
2018-04-22;20:03:44;27.000000;57.000000
2018-04-22;20:06:43;27.000000;56.000000
2018-04-22;20:06:45;27.000000;59.000000
2018-04-22;20:06:49;27.000000;57.000000
2018-04-22;20:09:45;27.000000;55.000000
2018-04-22;20:09:47;27.000000;59.000000
2018-04-22;20:09:51;27.000000;57.000000
2018-04-22;20:11:54;27.000000;56.000000
2018-04-22;20:11:56;27.000000;58.000000
2018-04-22;20:12:03;27.000000;57.000000
2018-04-22;20:17:00;27.000000;56.000000
2018-04-22;20:17:02;27.000000;59.000000
2018-04-22;20:17:08;27.000000;57.000000
2018-04-22;20:19:29;27.000000;56.000000
2018-04-22;20:19:31;27.000000;59.000000
2018-04-22;20:19:33;27.000000;57.000000
2018-04-22;20:20:33;27.000000;56.000000
2018-04-22;20:20:35;27.000000;59.000000
2018-04-22;20:20:37;27.000000;57.000000
2018-04-22;20:40:07;28.000000;56.000000
2018-04-22;20:40:09;28.000000;59.000000
2018-04-22;20:40:13;28.000000;57.000000
2018-04-22;20:40:19;28.000000;57.000000
2018-04-22;20:40:26;28.000000;56.000000
2018-04-22;20:40:32;28.000000;56.000000
2018-04-22;20:40:39;28.000000;56.000000
2018-04-22;20:40:45;28.000000;55.000000
2018-04-22;20:40:51;27.000000;56.000000
2018-04-22;20:40:58;27.000000;55.000000
2018-04-22;20:41:04;28.000000;55.000000
2018-04-22;20:41:10;28.000000;55.000000
2018-04-22;20:41:16;27.000000;55.000000
2018-04-22;20:41:23;27.000000;55.000000
2018-04-22;20:41:29;27.000000;55.000000
2018-04-22;20:41:35;27.000000;55.000000
2018-04-22;20:41:42;27.000000;55.000000
2018-04-22;20:41:48;27.000000;55.000000
2018-04-22;20:41:54;27.000000;55.000000
2018-04-22;20:42:01;27.000000;54.000000
2018-04-22;20:42:07;27.000000;54.000000
2018-04-22;20:42:13;27.000000;54.000000
2018-04-22;20:42:20;27.000000;54.000000
2018-04-22;20:42:26;27.000000;54.000000
2018-04-22;20:42:32;27.000000;54.000000
2018-04-22;20:43:54;27.000000;54.000000
2018-04-22;20:43:56;27.000000;58.000000
2018-04-22;20:43:58;27.000000;55.000000
2018-04-22;20:44:04;27.000000;55.000000
2018-04-22;20:44:11;27.000000;55.000000
2018-04-22;20:44:49;27.000000;55.000000
2018-04-22;20:44:51;27.000000;58.000000
2018-04-22;20:44:53;27.000000;56.000000
2018-04-22;20:44:59;27.000000;56.000000
2018-04-22;20:45:06;27.000000;55.000000
2018-04-22;20:45:12;27.000000;55.000000
2018-04-22;20:45:18;27.000000;56.000000
2018-04-22;20:45:25;27.000000;55.000000
2018-04-22;20:45:31;27.000000;55.000000
2018-04-22;20:45:38;27.000000;55.000000
2018-04-22;20:45:44;27.000000;56.000000
2018-04-22;20:45:50;27.000000;56.000000
2018-04-22;20:45:57;27.000000;56.000000
2018-04-22;20:46:03;27.000000;56.000000
2018-04-22;20:46:09;27.000000;56.000000
2018-04-22;20:46:16;27.000000;56.000000
2018-04-22;20:46:22;27.000000;56.000000
2018-04-22;20:46:28;27.000000;56.000000
2018-04-22;20:46:35;27.000000;56.000000
2018-04-22;20:46:41;27.000000;56.000000
2018-04-22;20:51:29;27.000000;55.000000
2018-04-22;20:51:31;27.000000;59.000000
2018-04-22;20:51:37;27.000000;58.000000
2018-04-22;20:51:44;27.000000;58.000000
2018-04-22;20:51:50;27.000000;57.000000
2018-04-22;20:51:56;27.000000;58.000000
2018-04-22;20:52:03;27.000000;58.000000
2018-04-22;20:52:09;27.000000;58.000000
2018-04-22;20:52:15;27.000000;57.000000
2018-04-22;20:52:22;27.000000;57.000000
2018-04-22;20:52:54;27.000000;58.000000
2018-04-22;20:53:00;27.000000;58.000000
2018-04-22;20:53:07;27.000000;58.000000
2018-04-22;20:53:13;27.000000;58.000000
2018-04-22;20:53:19;27.000000;58.000000
2018-04-22;20:53:26;27.000000;58.000000
2018-04-22;20:53:32;27.000000;58.000000
2018-04-22;20:53:38;27.000000;58.000000
2018-04-22;20:53:45;27.000000;58.000000
2018-04-22;20:53:51;27.000000;58.000000
2018-04-22;20:53:57;27.000000;58.000000
2018-04-22;20:54:04;27.000000;58.000000
2018-04-22;20:54:10;27.000000;58.000000
2018-04-22;20:54:16;27.000000;58.000000
2018-04-22;20:54:23;27.000000;58.000000
2018-04-22;20:54:29;27.000000;58.000000
2018-04-22;20:54:35;27.000000;58.000000
2018-04-22;20:54:42;27.000000;58.000000
2018-04-22;20:54:48;27.000000;58.000000
2018-04-22;20:54:54;27.000000;58.000000
2018-04-22;20:56:36;27.000000;58.000000
2018-04-22;20:56:42;27.000000;58.000000
2018-04-22;20:56:49;27.000000;58.000000
2018-04-22;21:00:11;27.000000;58.000000
2018-04-22;21:00:17;27.000000;58.000000
2018-04-22;21:00:24;27.000000;58.000000
2018-04-22;21:11:38;26.000000;60.000000
2018-04-22;21:11:44;26.000000;60.000000
2018-04-22;21:11:51;26.000000;60.000000
2018-04-22;21:13:41;26.000000;60.000000
2018-04-22;21:13:47;26.000000;60.000000
2018-04-22;21:13:54;26.000000;60.000000
2018-04-22;21:16:22;26.000000;60.000000
2018-04-22;21:16:28;26.000000;60.000000
2018-04-22;21:16:35;26.000000;60.000000
2018-04-22;21:22:29;26.000000;60.000000
2018-04-22;21:22:35;26.000000;60.000000
2018-04-22;21:22:41;26.000000;60.000000
2018-04-22;21:26:19;26.000000;60.000000
2018-04-22;21:26:26;26.000000;60.000000
2018-04-22;21:26:32;26.000000;60.000000
2018-04-22;21:26:38;26.000000;60.000000
2018-04-22;21:26:45;26.000000;60.000000
2018-04-22;21:36:04;26.000000;60.000000
2018-04-22;21:36:06;25.000000;62.000000
2018-04-22;21:36:10;25.000000;60.000000
2018-04-22;21:36:16;25.000000;60.000000
2018-04-22;21:36:23;25.000000;60.000000
2018-04-22;21:40:08;26.000000;60.000000
2018-04-22;21:40:10;26.000000;62.000000
2018-04-22;21:40:16;26.000000;60.000000
2018-04-22;21:40:23;25.000000;60.000000
2018-04-22;21:40:29;25.000000;60.000000
2018-04-22;21:40:35;25.000000;60.000000
2018-04-22;21:40:42;26.000000;60.000000
2018-04-22;21:40:48;25.000000;60.000000
2018-04-22;21:40:54;26.000000;60.000000
2018-04-22;21:41:01;26.000000;60.000000
2018-04-22;21:45:04;25.000000;61.000000
2018-04-22;21:45:10;25.000000;61.000000
2018-04-22;21:45:17;25.000000;61.000000
2018-04-22;21:45:23;25.000000;61.000000
2018-04-22;21:45:29;25.000000;61.000000
2018-04-22;21:45:36;26.000000;61.000000
2018-04-22;21:45:42;25.000000;61.000000
2018-04-22;21:45:48;26.000000;61.000000
2018-04-22;21:45:55;26.000000;61.000000
2018-04-22;21:46:01;25.000000;61.000000
2018-04-22;21:48:53;26.000000;61.000000
2018-04-22;21:48:59;26.000000;61.000000
2018-04-22;21:49:05;26.000000;61.000000
2018-04-22;21:49:12;26.000000;61.000000
2018-04-22;21:49:18;26.000000;61.000000
2018-04-22;21:49:24;26.000000;61.000000
2018-04-22;21:49:31;26.000000;61.000000
2018-04-22;21:49:37;26.000000;61.000000
2018-04-22;21:49:43;26.000000;61.000000
2018-04-22;21:49:50;26.000000;61.000000
2018-04-22;22:11:18;26.000000;61.000000
2018-04-22;22:11:20;26.000000;63.000000
2018-04-22;22:11:24;26.000000;61.000000
2018-04-22;22:11:30;26.000000;61.000000
2018-04-22;22:11:37;26.000000;61.000000
2018-04-22;22:11:43;26.000000;61.000000
2018-04-22;22:11:49;26.000000;61.000000
2018-04-22;22:11:56;26.000000;61.000000
2018-04-22;22:12:02;26.000000;61.000000
2018-04-22;22:12:08;26.000000;61.000000
2018-04-23;15:28:48;24.000000;56.000000
2018-04-23;15:28:52;23.000000;53.000000
2018-04-23;15:28:57;23.000000;51.000000
2018-04-23;15:29:03;23.000000;51.000000
2018-04-23;15:29:09;24.000000;50.000000
2018-04-23;15:29:16;24.000000;50.000000
2018-04-23;15:29:22;24.000000;50.000000
2018-04-23;15:29:28;24.000000;50.000000
2018-04-23;15:29:33;22.000000;50.000000
2018-04-23;15:29:39;22.000000;50.000000
2018-04-23;15:29:41;24.000000;50.000000
2018-04-23;15:30:46;23.000000;49.000000
2018-04-23;15:30:53;23.000000;49.000000
2018-04-23;15:30:59;23.000000;49.000000
2018-04-23;15:31:05;23.000000;49.000000
2018-04-23;15:31:12;23.000000;49.000000
2018-04-23;15:31:18;23.000000;48.000000
2018-04-23;15:31:24;23.000000;48.000000
2018-04-23;15:31:31;23.000000;48.000000
2018-04-23;15:31:37;23.000000;48.000000
2018-04-23;15:31:43;23.000000;48.000000
2018-04-23;15:31:49;23.000000;48.000000
2018-04-23;15:31:56;23.000000;48.000000
2018-04-23;15:32:02;23.000000;48.000000
2018-04-23;15:32:08;23.000000;48.000000
2018-04-23;15:32:15;23.000000;48.000000
2018-04-23;15:32:21;23.000000;48.000000
2018-04-23;15:32:27;23.000000;48.000000
2018-04-23;15:32:34;23.000000;48.000000
2018-04-23;15:32:40;23.000000;48.000000
2018-04-23;15:32:46;23.000000;48.000000
2018-04-23;15:32:53;23.000000;48.000000
2018-04-23;15:32:59;23.000000;48.000000
2018-04-23;15:33:05;23.000000;48.000000
2018-04-23;15:33:12;24.000000;48.000000
2018-04-23;15:33:18;23.000000;47.000000
2018-04-23;15:33:24;24.000000;47.000000
2018-04-23;15:33:31;23.000000;47.000000
2018-04-23;15:33:37;24.000000;47.000000
2018-04-23;15:33:43;24.000000;47.000000
2018-04-23;15:33:50;24.000000;47.000000
2018-04-23;15:33:56;23.000000;47.000000
2018-04-23;15:34:02;24.000000;47.000000
2018-04-23;15:34:09;24.000000;47.000000
2018-04-23;15:34:15;24.000000;47.000000
2018-04-23;15:34:21;24.000000;47.000000
2018-04-23;15:34:28;24.000000;47.000000
2018-04-23;15:34:34;24.000000;47.000000
2018-04-23;15:34:40;24.000000;47.000000
2018-04-23;15:34:47;24.000000;47.000000
2018-04-23;15:34:53;24.000000;47.000000
2018-04-23;15:34:59;24.000000;47.000000
2018-04-23;15:35:06;24.000000;47.000000
2018-04-23;15:35:12;24.000000;47.000000
2018-04-23;15:35:18;24.000000;47.000000
2018-04-23;15:35:25;24.000000;46.000000
2018-04-23;15:35:31;24.000000;47.000000
2018-04-23;15:35:37;24.000000;47.000000
2018-04-23;15:35:44;24.000000;47.000000
2018-04-23;15:35:50;24.000000;47.000000
2018-04-23;15:35:56;24.000000;47.000000
2018-04-23;15:36:03;24.000000;47.000000
2018-04-23;15:36:09;24.000000;47.000000
2018-04-23;15:36:16;24.000000;47.000000
2018-04-23;15:36:22;24.000000;47.000000
2018-04-23;15:36:28;24.000000;46.000000
2018-04-23;15:36:34;24.000000;46.000000
2018-04-23;15:36:41;24.000000;46.000000
2018-04-23;15:36:47;24.000000;46.000000
2018-04-23;15:36:53;24.000000;46.000000
2018-04-23;15:37:00;24.000000;46.000000
2018-04-23;15:37:06;24.000000;46.000000
2018-04-23;15:37:13;24.000000;46.000000
2018-04-23;15:37:19;24.000000;46.000000
2018-04-23;15:37:25;24.000000;46.000000
2018-04-23;15:39:22;24.000000;46.000000
2018-04-23;15:39:29;24.000000;46.000000
2018-04-23;15:39:35;24.000000;46.000000
2018-04-23;15:39:41;24.000000;46.000000
2018-04-23;15:39:48;24.000000;46.000000
2018-04-23;15:39:54;24.000000;45.000000
2018-04-23;15:40:00;24.000000;45.000000
2018-04-23;15:40:07;24.000000;45.000000
2018-04-23;15:40:13;24.000000;45.000000
2018-04-23;15:40:19;24.000000;45.000000
2018-04-23;15:40:26;24.000000;45.000000
2018-04-23;15:40:32;24.000000;45.000000
2018-04-23;15:40:38;24.000000;45.000000
2018-04-23;15:40:45;24.000000;45.000000
2018-04-23;15:40:51;24.000000;45.000000
2018-04-23;15:40:57;24.000000;45.000000
2018-04-23;15:41:04;24.000000;45.000000
2018-04-23;15:41:10;24.000000;45.000000
2018-04-23;15:41:16;24.000000;45.000000
2018-04-23;15:41:23;24.000000;45.000000
2018-04-23;15:41:29;24.000000;45.000000
2018-04-23;15:41:35;24.000000;45.000000
2018-04-23;15:41:42;24.000000;45.000000
2018-04-23;15:41:48;24.000000;45.000000
2018-04-23;15:41:54;24.000000;45.000000
2018-04-23;15:42:01;24.000000;45.000000
2018-04-23;15:42:07;24.000000;45.000000
2018-04-23;15:42:13;24.000000;45.000000
2018-04-23;15:42:20;24.000000;45.000000
2018-04-23;15:42:26;24.000000;45.000000
2018-04-23;15:42:32;24.000000;45.000000
2018-04-23;15:42:39;24.000000;45.000000
2018-04-23;15:42:45;24.000000;45.000000
2018-04-23;15:42:51;24.000000;45.000000
2018-04-23;15:42:58;24.000000;45.000000
2018-04-23;15:43:04;24.000000;45.000000
2018-04-23;15:43:10;24.000000;45.000000
2018-04-23;15:43:17;24.000000;45.000000
2018-04-23;15:43:23;24.000000;45.000000
2018-04-23;15:43:29;24.000000;45.000000
2018-04-23;15:43:36;24.000000;45.000000
2018-04-23;15:43:42;24.000000;45.000000
2018-04-23;15:43:48;24.000000;45.000000
2018-04-23;15:43:55;24.000000;45.000000
2018-04-23;15:44:01;24.000000;45.000000
2018-04-23;15:44:07;24.000000;45.000000
2018-04-23;15:44:14;24.000000;45.000000
2018-04-23;15:44:20;24.000000;45.000000
2018-04-23;15:44:26;24.000000;45.000000
2018-04-23;15:44:33;24.000000;45.000000
2018-04-23;15:44:39;24.000000;45.000000
2018-04-23;15:44:45;24.000000;45.000000
2018-04-23;15:44:52;24.000000;45.000000
2018-04-23;15:44:58;24.000000;45.000000
2018-04-23;15:45:04;24.000000;45.000000
2018-04-23;15:45:11;24.000000;45.000000
2018-04-23;15:45:17;24.000000;45.000000
2018-04-23;15:45:23;24.000000;45.000000
2018-04-23;15:45:30;24.000000;45.000000
2018-04-23;15:45:36;24.000000;45.000000
2018-04-23;15:45:42;24.000000;45.000000
2018-04-23;15:45:49;24.000000;45.000000
2018-04-23;15:45:55;24.000000;45.000000
2018-04-23;15:46:01;24.000000;45.000000
2018-04-23;15:46:08;24.000000;45.000000
2018-04-23;15:46:14;24.000000;45.000000
2018-04-23;15:46:20;24.000000;45.000000
2018-04-23;15:46:27;24.000000;45.000000
2018-04-23;15:46:33;24.000000;45.000000
2018-04-23;15:46:39;24.000000;45.000000
2018-04-23;15:46:45;24.000000;45.000000
2018-04-23;15:46:52;24.000000;44.000000
2018-04-23;15:46:58;24.000000;44.000000
2018-04-23;15:47:04;24.000000;45.000000
2018-04-23;15:47:11;24.000000;44.000000
2018-04-23;15:47:17;24.000000;45.000000
2018-04-23;15:47:23;24.000000;45.000000
